name,RMSD,TMscore,ID
id_3_unrelaxed_rank_5_model_5,1.17,0.8721,0.406
id_49_unrelaxed_rank_4_model_4,2.04,0.88365,0.38
id_9_unrelaxed_rank_3_model_2,1.71,0.90238,0.299
id_36_unrelaxed_rank_5_model_5,1.67,0.90304,0.324
id_1_unrelaxed_rank_4_model_3,1.14,0.94938,0.413
id_6_unrelaxed_rank_1_model_2,1.34,0.94585,0.453
id_77_unrelaxed_rank_3_model_5,1.62,0.90163,0.372
id_53_unrelaxed_rank_1_model_1,1.02,0.9585,0.403
id_38_unrelaxed_rank_3_model_3,2.74,0.77356,0.286
id_55_unrelaxed_rank_4_model_2,1.38,0.92005,0.314
id_24_unrelaxed_rank_2_model_1,1.05,0.94832,0.395
id_6_unrelaxed_rank_2_model_3,1.29,0.94769,0.453
id_0_unrelaxed_rank_3_model_4,1.36,0.9248,0.306
id_46_unrelaxed_rank_3_model_5,1.28,0.91718,0.313
id_21_unrelaxed_rank_4_model_4,1.6,0.90294,0.322
id_11_unrelaxed_rank_3_model_3,1.21,0.94406,0.407
id_58_unrelaxed_rank_2_model_1,1.05,0.95834,0.452
id_53_unrelaxed_rank_2_model_2,0.94,0.96189,0.403
id_27_unrelaxed_rank_5_model_4,0.99,0.96336,0.407
id_48_unrelaxed_rank_2_model_4,1.06,0.9563,0.367
id_5_unrelaxed_rank_2_model_1,1.07,0.9532,0.433
id_32_unrelaxed_rank_1_model_4,1.36,0.92829,0.336
id_3_unrelaxed_rank_2_model_2,0.95,0.91188,0.406
id_23_unrelaxed_rank_5_model_3,1.11,0.95193,0.347
id_13_unrelaxed_rank_1_model_1,1.17,0.94678,0.358
id_95_unrelaxed_rank_4_model_4,1.14,0.94407,0.389
id_32_unrelaxed_rank_2_model_5,1.37,0.92081,0.331
id_80_unrelaxed_rank_3_model_2,1.85,0.89978,0.284
id_71_unrelaxed_rank_2_model_5,0.88,0.96207,0.52
id_97_unrelaxed_rank_5_model_3,1.41,0.92585,0.396
id_91_unrelaxed_rank_3_model_3,1.03,0.95579,0.373
id_12_unrelaxed_rank_2_model_5,1.29,0.93718,0.347
id_37_unrelaxed_rank_2_model_4,1.0,0.95915,0.413
id_82_unrelaxed_rank_5_model_2,1.52,0.92844,0.309
id_67_unrelaxed_rank_1_model_1,1.11,0.9432,0.354
id_25_unrelaxed_rank_1_model_4,1.29,0.93732,0.469
id_5_unrelaxed_rank_4_model_4,1.08,0.95373,0.433
id_97_unrelaxed_rank_2_model_2,1.31,0.93541,0.396
id_5_unrelaxed_rank_1_model_2,1.06,0.95567,0.433
id_16_unrelaxed_rank_2_model_4,1.21,0.94049,0.36
id_26_unrelaxed_rank_3_model_4,1.13,0.95177,0.358
id_26_unrelaxed_rank_1_model_2,1.11,0.94426,0.361
id_98_unrelaxed_rank_4_model_3,1.52,0.91356,0.336
id_80_unrelaxed_rank_5_model_1,1.69,0.90744,0.284
id_6_unrelaxed_rank_4_model_1,1.35,0.94451,0.453
id_86_unrelaxed_rank_5_model_3,2.01,0.86789,0.299
id_24_unrelaxed_rank_3_model_4,1.12,0.94246,0.395
id_82_unrelaxed_rank_4_model_3,1.62,0.91441,0.289
id_71_unrelaxed_rank_1_model_1,0.83,0.96899,0.52
id_98_unrelaxed_rank_1_model_4,1.67,0.9058,0.333
id_36_unrelaxed_rank_3_model_2,1.27,0.91201,0.331
id_63_unrelaxed_rank_5_model_5,1.56,0.91908,0.351
id_49_unrelaxed_rank_1_model_2,1.98,0.90096,0.372
id_94_unrelaxed_rank_5_model_2,1.2,0.94899,0.384
id_72_unrelaxed_rank_4_model_3,1.74,0.89465,0.313
id_79_unrelaxed_rank_4_model_4,1.52,0.91753,0.392
id_64_unrelaxed_rank_5_model_3,1.67,0.89889,0.37
id_89_unrelaxed_rank_2_model_1,1.21,0.93554,0.327
id_10_unrelaxed_rank_3_model_2,1.54,0.92847,0.318
id_76_unrelaxed_rank_3_model_2,1.44,0.92901,0.423
id_45_unrelaxed_rank_5_model_5,1.62,0.90447,0.324
id_74_unrelaxed_rank_2_model_5,1.35,0.92525,0.345
id_92_unrelaxed_rank_2_model_2,1.47,0.92789,0.345
id_94_unrelaxed_rank_2_model_4,1.47,0.92328,0.384
id_10_unrelaxed_rank_4_model_3,1.34,0.93818,0.318
id_91_unrelaxed_rank_2_model_4,0.95,0.96125,0.373
id_56_unrelaxed_rank_5_model_3,1.05,0.95582,0.36
id_33_unrelaxed_rank_4_model_2,1.04,0.95556,0.372
id_91_unrelaxed_rank_4_model_1,0.85,0.96871,0.373
id_46_unrelaxed_rank_1_model_2,1.36,0.90558,0.322
id_78_unrelaxed_rank_1_model_1,1.26,0.93605,0.331
id_73_unrelaxed_rank_1_model_4,2.05,0.90742,0.428
id_90_unrelaxed_rank_4_model_3,1.21,0.94475,0.436
id_93_unrelaxed_rank_5_model_2,2.77,0.7851,0.241
id_67_unrelaxed_rank_4_model_2,1.44,0.92407,0.354
id_89_unrelaxed_rank_5_model_3,1.22,0.93419,0.327
id_77_unrelaxed_rank_1_model_2,1.87,0.90019,0.372
