name,RMSD,TMscore,ID
id_1_unrelaxed_rank_4_model_3,2.0,0.8,0.212
id_77_unrelaxed_rank_3_model_5,2.83,0.69192,0.267
id_95_unrelaxed_rank_5_model_2,3.56,0.41564,0.123
id_74_unrelaxed_rank_5_model_4,0.96,0.44018,0.103
id_89_unrelaxed_rank_2_model_4,3.0,0.49923,0.143
id_69_unrelaxed_rank_5_model_2,1.8,0.86218,0.227
id_80_unrelaxed_rank_2_model_5,3.63,0.40927,0.119
id_96_unrelaxed_rank_5_model_2,1.19,0.8829,0.286
id_99_unrelaxed_rank_3_model_3,1.28,0.87069,0.236
id_42_unrelaxed_rank_2_model_2,3.94,0.52104,0.058
id_44_unrelaxed_rank_4_model_2,2.08,0.77553,0.256
id_80_unrelaxed_rank_4_model_2,3.28,0.42524,0.123
id_11_unrelaxed_rank_3_model_3,1.52,0.87,0.224
id_42_unrelaxed_rank_4_model_4,3.25,0.55441,0.07
id_54_unrelaxed_rank_3_model_4,3.56,0.39696,0.036
id_27_unrelaxed_rank_5_model_4,2.98,0.49092,0.079
id_48_unrelaxed_rank_2_model_4,3.66,0.45888,0.107
id_12_unrelaxed_rank_3_model_5,1.7,0.83867,0.239
id_83_unrelaxed_rank_5_model_1,3.38,0.53739,0.058
id_51_unrelaxed_rank_5_model_2,2.47,0.78913,0.233
id_31_unrelaxed_rank_3_model_4,1.98,0.75967,0.241
id_18_unrelaxed_rank_2_model_3,4.22,0.38213,0.091
id_68_unrelaxed_rank_1_model_3,2.99,0.48856,0.161
id_23_unrelaxed_rank_5_model_2,3.56,0.42766,0.119
id_68_unrelaxed_rank_3_model_2,3.53,0.41328,0.143
id_66_unrelaxed_rank_5_model_2,4.36,0.39029,0.119
id_49_unrelaxed_rank_3_model_4,3.19,0.50223,0.141
id_27_unrelaxed_rank_2_model_3,3.09,0.49313,0.081
id_82_unrelaxed_rank_5_model_2,1.29,0.8639,0.221
id_5_unrelaxed_rank_4_model_4,4.23,0.42747,0.09
id_96_unrelaxed_rank_4_model_3,1.11,0.89282,0.286
id_14_unrelaxed_rank_2_model_2,4.05,0.38246,0.137
id_56_unrelaxed_rank_2_model_2,1.59,0.42938,0.125
id_38_unrelaxed_rank_2_model_1,3.66,0.38915,0.075
id_3_unrelaxed_rank_4_model_4,2.01,0.80307,0.261
id_36_unrelaxed_rank_3_model_1,2.21,0.78353,0.289
id_72_unrelaxed_rank_5_model_2,1.56,0.83117,0.221
id_35_unrelaxed_rank_3_model_1,2.3,0.79123,0.221
id_80_unrelaxed_rank_5_model_1,3.54,0.42517,0.1
id_6_unrelaxed_rank_4_model_1,1.88,0.86733,0.267
id_10_unrelaxed_rank_1_model_3,2.8,0.67392,0.279
id_60_unrelaxed_rank_1_model_1,2.22,0.74995,0.157
id_71_unrelaxed_rank_5_model_2,3.35,0.42136,0.075
id_39_unrelaxed_rank_1_model_1,4.14,0.45975,0.062
id_15_unrelaxed_rank_3_model_5,3.47,0.40987,0.077
id_97_unrelaxed_rank_2_model_3,3.08,0.45727,0.154
id_22_unrelaxed_rank_5_model_4,2.84,0.43073,0.075
id_56_unrelaxed_rank_3_model_1,1.67,0.42275,0.125
id_43_unrelaxed_rank_5_model_3,2.13,0.74755,0.274
id_38_unrelaxed_rank_5_model_2,3.9,0.39294,0.093
id_65_unrelaxed_rank_3_model_3,1.4,0.90172,0.333
id_84_unrelaxed_rank_3_model_3,2.77,0.64254,0.26
id_36_unrelaxed_rank_4_model_5,1.8,0.83205,0.267
id_94_unrelaxed_rank_5_model_2,3.7,0.55603,0.19
id_37_unrelaxed_rank_5_model_2,1.82,0.78666,0.193
id_26_unrelaxed_rank_1_model_3,2.92,0.43564,0.073
id_82_unrelaxed_rank_4_model_5,1.19,0.87569,0.221
id_69_unrelaxed_rank_4_model_4,1.63,0.85278,0.227
id_45_unrelaxed_rank_5_model_5,3.9,0.36683,0.04
id_17_unrelaxed_rank_2_model_2,2.17,0.48996,0.07
id_94_unrelaxed_rank_2_model_4,2.86,0.44151,0.065
id_3_unrelaxed_rank_3_model_5,2.25,0.76054,0.261
id_90_unrelaxed_rank_3_model_4,1.69,0.82405,0.209
id_62_unrelaxed_rank_3_model_2,3.38,0.21853,0.097
id_56_unrelaxed_rank_5_model_3,3.43,0.49927,0.217
id_33_unrelaxed_rank_4_model_2,3.35,0.51758,0.095
id_25_unrelaxed_rank_2_model_3,2.77,0.48626,0.091
id_11_unrelaxed_rank_2_model_4,1.35,0.88981,0.224
id_61_unrelaxed_rank_1_model_4,1.15,0.91242,0.303
id_9_unrelaxed_rank_4_model_4,3.56,0.38373,0.196
id_24_unrelaxed_rank_1_model_3,1.64,0.85281,0.225
id_5_unrelaxed_rank_3_model_2,3.75,0.39235,0.082
id_78_unrelaxed_rank_1_model_1,1.73,0.80381,0.25
id_25_unrelaxed_rank_4_model_4,1.78,0.40767,0.275
id_93_unrelaxed_rank_5_model_2,1.47,0.83794,0.2
id_75_unrelaxed_rank_5_model_2,1.83,0.81994,0.284
id_55_unrelaxed_rank_2_model_4,2.7,0.37791,0.071
