name,RMSD,TMscore,ID
id_7_unrelaxed_rank_3_model_1,1.55,0.84738,0.187
id_40_unrelaxed_rank_3_model_4,1.35,0.88477,0.222
id_52_unrelaxed_rank_4_model_1,2.1,0.53073,0.111
id_55_unrelaxed_rank_4_model_1,3.58,0.47141,0.062
id_51_unrelaxed_rank_5_model_2,1.11,0.91884,0.278
id_56_unrelaxed_rank_5_model_2,1.8,0.82547,0.213
id_27_unrelaxed_rank_5_model_2,1.48,0.88291,0.174
id_23_unrelaxed_rank_5_model_2,1.61,0.83879,0.259
id_12_unrelaxed_rank_1_model_3,2.67,0.7086,0.233
id_49_unrelaxed_rank_3_model_4,4.41,0.31154,0.089
id_59_unrelaxed_rank_5_model_1,3.0,0.3609,0.023
id_8_unrelaxed_rank_5_model_4,2.37,0.53944,0.281
id_82_unrelaxed_rank_5_model_2,2.19,0.73085,0.241
id_25_unrelaxed_rank_1_model_4,1.16,0.85872,0.305
id_1_unrelaxed_rank_1_model_3,1.29,0.86433,0.189
id_16_unrelaxed_rank_3_model_5,3.35,0.47266,0.276
id_17_unrelaxed_rank_5_model_3,2.84,0.38653,0.125
id_96_unrelaxed_rank_4_model_3,2.1,0.78888,0.214
id_73_unrelaxed_rank_5_model_1,1.5,0.45764,0.075
id_88_unrelaxed_rank_1_model_4,2.1,0.38474,0.125
id_51_unrelaxed_rank_3_model_1,1.13,0.91421,0.278
id_16_unrelaxed_rank_2_model_4,3.05,0.46458,0.281
id_72_unrelaxed_rank_5_model_2,1.91,0.82879,0.193
id_59_unrelaxed_rank_2_model_5,3.33,0.35518,0.022
id_84_unrelaxed_rank_5_model_5,4.08,0.44894,0.09
id_79_unrelaxed_rank_2_model_3,2.06,0.7549,0.161
id_7_unrelaxed_rank_2_model_5,1.59,0.83781,0.187
id_95_unrelaxed_rank_5_model_5,2.03,0.37777,0.125
id_89_unrelaxed_rank_3_model_4,1.98,0.81929,0.258
id_75_unrelaxed_rank_4_model_2,3.9,0.30509,0.106
id_92_unrelaxed_rank_5_model_2,1.59,0.81004,0.202
id_71_unrelaxed_rank_5_model_2,1.68,0.80109,0.256
id_41_unrelaxed_rank_5_model_2,2.0,0.75979,0.205
id_24_unrelaxed_rank_3_model_4,1.68,0.8454,0.18
id_39_unrelaxed_rank_1_model_1,1.09,0.89681,0.27
id_82_unrelaxed_rank_4_model_3,2.18,0.73801,0.241
id_37_unrelaxed_rank_4_model_2,1.17,0.89234,0.273
id_81_unrelaxed_rank_3_model_4,1.88,0.8166,0.193
id_74_unrelaxed_rank_3_model_4,1.64,0.82449,0.209
id_69_unrelaxed_rank_1_model_4,1.15,0.88243,0.267
id_36_unrelaxed_rank_3_model_2,3.27,0.48615,0.048
id_65_unrelaxed_rank_3_model_3,1.54,0.83822,0.2
id_9_unrelaxed_rank_2_model_5,1.33,0.85092,0.278
id_21_unrelaxed_rank_1_model_5,3.01,0.4307,0.071
id_36_unrelaxed_rank_4_model_5,3.76,0.44249,0.109
id_61_unrelaxed_rank_4_model_2,3.33,0.45757,0.129
id_7_unrelaxed_rank_4_model_3,1.23,0.88898,0.187
id_72_unrelaxed_rank_4_model_3,1.73,0.82546,0.193
id_4_unrelaxed_rank_3_model_4,3.62,0.4524,0.161
id_57_unrelaxed_rank_5_model_2,1.71,0.4061,0.1
id_89_unrelaxed_rank_2_model_1,1.77,0.81482,0.261
id_94_unrelaxed_rank_1_model_2,1.79,0.41926,0.15
id_92_unrelaxed_rank_1_model_5,1.6,0.81049,0.212
id_10_unrelaxed_rank_2_model_3,1.23,0.89409,0.319
id_81_unrelaxed_rank_1_model_2,1.37,0.86196,0.193
id_21_unrelaxed_rank_5_model_4,3.71,0.40839,0.056
id_53_unrelaxed_rank_1_model_3,1.81,0.89359,0.289
id_43_unrelaxed_rank_5_model_2,1.78,0.81716,0.303
id_72_unrelaxed_rank_2_model_5,1.77,0.82199,0.193
id_30_unrelaxed_rank_4_model_2,0.84,0.90333,0.272
id_94_unrelaxed_rank_2_model_4,1.63,0.40851,0.175
id_76_unrelaxed_rank_1_model_5,1.69,0.82101,0.225
id_77_unrelaxed_rank_1_model_3,1.07,0.87409,0.382
id_91_unrelaxed_rank_2_model_4,1.78,0.78283,0.244
id_42_unrelaxed_rank_5_model_2,2.81,0.42499,0.13
id_73_unrelaxed_rank_2_model_2,1.48,0.45943,0.075
id_42_unrelaxed_rank_3_model_4,3.16,0.43367,0.093
id_62_unrelaxed_rank_2_model_4,1.95,0.77717,0.296
id_33_unrelaxed_rank_4_model_2,2.73,0.44281,0.123
id_11_unrelaxed_rank_2_model_4,1.7,0.3825,0.075
id_56_unrelaxed_rank_1_model_1,1.79,0.83088,0.213
id_24_unrelaxed_rank_1_model_3,1.52,0.86,0.193
id_13_unrelaxed_rank_1_model_2,3.67,0.39868,0.121
id_93_unrelaxed_rank_5_model_2,3.41,0.49037,0.185
id_75_unrelaxed_rank_5_model_4,3.72,0.30848,0.045
id_95_unrelaxed_rank_4_model_1,3.45,0.42154,0.113
id_55_unrelaxed_rank_2_model_4,3.31,0.42265,0.051
