name,RMSD,TMscore,ID
id_96_unrelaxed_rank_5_model_2,0.94,0.90723,0.626
id_99_unrelaxed_rank_3_model_3,0.67,0.93621,0.67
id_80_unrelaxed_rank_4_model_5,1.4,0.86206,0.56
id_83_unrelaxed_rank_2_model_1,1.36,0.90521,0.578
id_1_unrelaxed_rank_4_model_5,1.33,0.85921,0.589
id_6_unrelaxed_rank_2_model_3,1.24,0.87188,0.538
id_46_unrelaxed_rank_4_model_1,1.52,0.83332,0.528
id_45_unrelaxed_rank_3_model_4,1.74,0.79493,0.539
id_53_unrelaxed_rank_2_model_1,1.11,0.9104,0.622
id_7_unrelaxed_rank_3_model_1,1.98,0.8334,0.602
id_89_unrelaxed_rank_3_model_3,0.81,0.92958,0.571
id_60_unrelaxed_rank_4_model_1,1.69,0.85557,0.571
id_58_unrelaxed_rank_2_model_1,0.85,0.92007,0.615
id_54_unrelaxed_rank_3_model_3,0.68,0.93502,0.725
id_32_unrelaxed_rank_1_model_4,1.01,0.90132,0.575
id_3_unrelaxed_rank_2_model_2,1.08,0.87734,0.628
id_68_unrelaxed_rank_1_model_4,0.85,0.91894,0.626
id_56_unrelaxed_rank_5_model_2,0.57,0.94497,0.681
id_31_unrelaxed_rank_3_model_4,1.09,0.89072,0.544
id_7_unrelaxed_rank_4_model_5,2.3,0.72122,0.659
id_27_unrelaxed_rank_5_model_2,1.55,0.841,0.648
id_23_unrelaxed_rank_5_model_2,1.31,0.87732,0.567
id_91_unrelaxed_rank_3_model_3,2.32,0.76378,0.511
id_66_unrelaxed_rank_5_model_2,1.5,0.86492,0.611
id_31_unrelaxed_rank_5_model_2,1.05,0.89369,0.544
id_12_unrelaxed_rank_1_model_3,1.56,0.82222,0.573
id_82_unrelaxed_rank_5_model_2,1.94,0.84045,0.6
id_25_unrelaxed_rank_1_model_4,0.79,0.92514,0.681
id_16_unrelaxed_rank_3_model_5,1.07,0.91254,0.622
id_88_unrelaxed_rank_1_model_4,0.76,0.92752,0.604
id_37_unrelaxed_rank_2_model_3,2.3,0.78817,0.551
id_91_unrelaxed_rank_2_model_1,1.93,0.82247,0.506
id_26_unrelaxed_rank_3_model_4,0.7,0.92263,0.584
id_84_unrelaxed_rank_5_model_5,2.04,0.77949,0.573
id_79_unrelaxed_rank_2_model_3,0.72,0.9304,0.648
id_92_unrelaxed_rank_5_model_2,1.5,0.847,0.544
id_71_unrelaxed_rank_5_model_2,1.28,0.86793,0.622
id_41_unrelaxed_rank_5_model_2,1.36,0.86607,0.5
id_76_unrelaxed_rank_1_model_4,1.77,0.84106,0.622
id_13_unrelaxed_rank_4_model_1,0.57,0.94337,0.633
id_22_unrelaxed_rank_1_model_1,1.13,0.89878,0.589
id_71_unrelaxed_rank_1_model_1,1.32,0.87548,0.615
id_1_unrelaxed_rank_2_model_3,1.41,0.84823,0.589
id_15_unrelaxed_rank_3_model_5,1.19,0.85959,0.562
id_97_unrelaxed_rank_2_model_3,1.06,0.89444,0.495
id_38_unrelaxed_rank_5_model_2,1.24,0.87618,0.571
id_69_unrelaxed_rank_1_model_4,1.69,0.80556,0.556
id_66_unrelaxed_rank_4_model_5,1.25,0.87886,0.626
id_90_unrelaxed_rank_3_model_3,0.73,0.93112,0.681
id_94_unrelaxed_rank_5_model_2,1.18,0.87168,0.609
id_57_unrelaxed_rank_5_model_2,1.58,0.85482,0.533
id_79_unrelaxed_rank_4_model_4,0.53,0.94687,0.648
id_37_unrelaxed_rank_5_model_2,2.45,0.79079,0.544
id_35_unrelaxed_rank_1_model_4,0.83,0.9192,0.611
id_81_unrelaxed_rank_3_model_5,1.13,0.90167,0.632
id_10_unrelaxed_rank_2_model_3,0.99,0.90127,0.6
id_4_unrelaxed_rank_4_model_5,1.09,0.89104,0.584
id_8_unrelaxed_rank_2_model_2,1.22,0.8809,0.5
id_65_unrelaxed_rank_4_model_1,0.96,0.9046,0.644
id_43_unrelaxed_rank_5_model_2,1.1,0.90132,0.593
id_85_unrelaxed_rank_4_model_2,1.02,0.90705,0.615
id_59_unrelaxed_rank_2_model_3,2.25,0.77284,0.539
id_81_unrelaxed_rank_2_model_4,1.17,0.88655,0.632
id_77_unrelaxed_rank_1_model_3,1.01,0.88278,0.655
id_5_unrelaxed_rank_1_model_1,1.31,0.86936,0.578
id_94_unrelaxed_rank_3_model_4,1.04,0.88348,0.609
id_76_unrelaxed_rank_4_model_5,1.5,0.86949,0.622
id_62_unrelaxed_rank_2_model_4,1.55,0.87301,0.573
id_25_unrelaxed_rank_2_model_3,0.72,0.93133,0.681
id_61_unrelaxed_rank_1_model_4,1.49,0.85115,0.591
id_97_unrelaxed_rank_3_model_1,1.05,0.89715,0.495
id_22_unrelaxed_rank_5_model_3,2.69,0.70044,0.584
id_93_unrelaxed_rank_5_model_2,1.52,0.87815,0.545
id_75_unrelaxed_rank_5_model_2,0.97,0.90712,0.648
id_81_unrelaxed_rank_1_model_3,1.42,0.85863,0.632
id_67_unrelaxed_rank_4_model_2,1.95,0.81666,0.667
id_50_unrelaxed_rank_2_model_5,1.19,0.88356,0.433
