name,RMSD,TMscore,ID
id_6_unrelaxed_rank_1_model_2,2.69,0.83469,0.333
id_77_unrelaxed_rank_3_model_5,1.94,0.89984,0.245
id_95_unrelaxed_rank_5_model_2,5.88,0.27048,0.112
id_74_unrelaxed_rank_2_model_3,5.87,0.2892,0.05
id_74_unrelaxed_rank_5_model_4,6.06,0.31789,0.097
id_41_unrelaxed_rank_3_model_2,2.19,0.86357,0.276
id_80_unrelaxed_rank_4_model_5,2.45,0.8464,0.213
id_88_unrelaxed_rank_2_model_4,2.34,0.87217,0.263
id_19_unrelaxed_rank_2_model_5,5.12,0.28543,0.084
id_11_unrelaxed_rank_3_model_3,5.71,0.34603,0.137
id_24_unrelaxed_rank_2_model_2,2.4,0.86933,0.213
id_53_unrelaxed_rank_2_model_1,5.44,0.32819,0.096
id_81_unrelaxed_rank_4_model_5,2.41,0.88024,0.203
id_66_unrelaxed_rank_2_model_4,2.61,0.85689,0.206
id_23_unrelaxed_rank_5_model_3,3.48,0.75417,0.147
id_16_unrelaxed_rank_1_model_5,3.61,0.56668,0.138
id_83_unrelaxed_rank_5_model_1,1.98,0.88984,0.323
id_31_unrelaxed_rank_3_model_4,5.15,0.47564,0.128
id_97_unrelaxed_rank_5_model_3,2.53,0.83526,0.284
id_31_unrelaxed_rank_5_model_2,4.78,0.47729,0.117
id_33_unrelaxed_rank_1_model_4,2.36,0.85406,0.233
id_8_unrelaxed_rank_5_model_4,1.65,0.92251,0.289
id_27_unrelaxed_rank_5_model_1,2.4,0.86455,0.218
id_27_unrelaxed_rank_2_model_3,2.45,0.86367,0.218
id_56_unrelaxed_rank_2_model_2,6.23,0.27528,0.089
id_51_unrelaxed_rank_3_model_1,6.33,0.2682,0.05
id_16_unrelaxed_rank_2_model_4,4.03,0.52433,0.176
id_26_unrelaxed_rank_1_model_2,6.01,0.24901,0.087
id_35_unrelaxed_rank_3_model_1,5.46,0.31163,0.02
id_84_unrelaxed_rank_5_model_5,5.66,0.28009,0.11
id_33_unrelaxed_rank_5_model_5,1.99,0.86948,0.24
id_60_unrelaxed_rank_1_model_1,2.23,0.88221,0.258
id_39_unrelaxed_rank_5_model_5,5.5,0.33216,0.107
id_24_unrelaxed_rank_3_model_4,2.27,0.88692,0.213
id_76_unrelaxed_rank_1_model_4,4.36,0.56555,0.111
id_36_unrelaxed_rank_1_model_2,6.13,0.22071,0.11
id_19_unrelaxed_rank_5_model_4,6.14,0.26021,0.085
id_38_unrelaxed_rank_5_model_2,2.31,0.86365,0.18
id_84_unrelaxed_rank_3_model_3,6.15,0.2535,0.105
id_53_unrelaxed_rank_5_model_3,5.37,0.30599,0.069
id_9_unrelaxed_rank_2_model_5,2.35,0.88209,0.219
id_21_unrelaxed_rank_1_model_5,5.69,0.26181,0.065
id_36_unrelaxed_rank_4_model_5,6.01,0.27785,0.059
id_90_unrelaxed_rank_3_model_3,5.42,0.26491,0.087
id_7_unrelaxed_rank_4_model_3,2.55,0.87032,0.193
id_4_unrelaxed_rank_3_model_4,5.86,0.27796,0.052
id_79_unrelaxed_rank_4_model_4,5.66,0.28915,0.093
id_64_unrelaxed_rank_5_model_3,2.98,0.74461,0.162
id_18_unrelaxed_rank_1_model_1,2.29,0.89551,0.31
id_53_unrelaxed_rank_3_model_5,5.61,0.33239,0.114
id_69_unrelaxed_rank_1_model_2,5.45,0.29593,0.125
id_69_unrelaxed_rank_4_model_4,5.24,0.30895,0.125
id_45_unrelaxed_rank_5_model_5,5.32,0.30437,0.112
id_21_unrelaxed_rank_5_model_4,6.28,0.26695,0.088
id_63_unrelaxed_rank_2_model_2,1.93,0.90215,0.222
id_8_unrelaxed_rank_2_model_2,1.81,0.91801,0.294
id_92_unrelaxed_rank_2_model_2,1.69,0.9268,0.305
id_22_unrelaxed_rank_5_model_5,3.07,0.8013,0.201
id_59_unrelaxed_rank_5_model_4,2.1,0.89285,0.278
id_17_unrelaxed_rank_3_model_3,2.51,0.84346,0.255
id_64_unrelaxed_rank_3_model_4,3.42,0.76445,0.156
id_83_unrelaxed_rank_2_model_3,1.79,0.91464,0.308
id_26_unrelaxed_rank_3_model_3,6.12,0.25805,0.074
id_52_unrelaxed_rank_5_model_1,1.9,0.91865,0.278
id_5_unrelaxed_rank_1_model_1,1.73,0.91758,0.338
id_94_unrelaxed_rank_3_model_4,1.61,0.92807,0.267
id_33_unrelaxed_rank_4_model_3,2.05,0.87693,0.237
id_73_unrelaxed_rank_2_model_2,5.21,0.26774,0.081
id_42_unrelaxed_rank_3_model_4,1.33,0.94685,0.388
id_56_unrelaxed_rank_1_model_1,6.28,0.30379,0.07
id_72_unrelaxed_rank_2_model_3,2.74,0.85236,0.185
id_40_unrelaxed_rank_5_model_3,5.6,0.33351,0.117
id_78_unrelaxed_rank_1_model_1,2.21,0.88737,0.249
id_81_unrelaxed_rank_1_model_1,1.95,0.89805,0.194
id_78_unrelaxed_rank_5_model_4,2.02,0.90081,0.249
id_95_unrelaxed_rank_4_model_1,5.93,0.25968,0.032
id_77_unrelaxed_rank_1_model_2,2.04,0.90419,0.253
